,true,pred
1440,43.53,40.437359592473946
1441,69.36,66.57808431378785
1442,62.89,67.3483873006391
1443,76.25,70.67308440415545
1444,19.59,19.86632334795521
1445,16.97,17.21212848295732
1446,16.55,16.274844658071803
1447,15.69,15.478099992591773
1448,14.73,14.666231067066795
1449,15.21,15.087034622124555
1450,44.64,47.93617820739434
1451,14.23,14.225641137776282
1452,13.39,13.140487115317898
1453,23.96,24.60057375942612
1454,19.93,20.33516180490622
1455,33.96,29.601623030937493
1456,68.0,75.23704386718802
1457,38.68,34.99303419401907
1458,24.2,22.08954562824529
1459,75.94,76.17790004056894
1460,15.99,15.953324713626309
1461,45.02,41.4960373889567
1462,38.58,34.9535786920364
1463,13.15,12.754359701572161
1464,17.67,17.880320339165888
1465,17.84,18.706844538804464
1466,12.76,12.576692696167331
1467,24.73,24.478314043649917
1468,50.54,54.40306742511017
1469,23.47,22.25177798372466
1470,17.54,17.065027189744054
1471,41.41,43.95126514149239
1472,19.03,19.104137577304364
1473,21.15,21.144720348121297
1474,74.4,74.2596424109908
1475,13.67,13.282322788255753
1476,25.18,26.123848732814274
1477,23.31,23.98184783879943
1478,47.21,43.49124737963879
1479,40.16,35.594818534116826
1480,22.02,22.21900186203261
1481,25.47,28.122048508808717
1482,23.12,22.346065014374027
1483,49.84,48.922072695135036
1484,23.01,26.111000307732393
1485,25.31,24.119590356290246
1486,80.59,82.58238172703275
1487,22.23,23.194544648177846
1488,21.07,20.20825724861564
1489,37.07,34.83412242039603
1490,35.04,32.96752386222681
1491,21.87,21.88947147641729
1492,61.97,60.37817662805789
1493,73.93,61.51256889535364
1494,19.69,19.094871972170175
1495,16.04,16.137964215528847
1496,18.52,17.938800113242863
1497,54.89,39.987869401940074
1498,68.82,69.08892610379215
1499,54.51,57.49529007044958
1500,20.0,19.562965600656167
1501,25.22,23.07504702696948
1502,28.48,27.107174269384817
1503,60.54,60.497253415124064
1504,39.12,30.090037445050164
1505,55.3,59.55559379003668
1506,13.16,12.815618843890388
1507,69.37,67.1503304149139
1508,34.12,32.07598183059807
1509,22.34,18.125380984333372
1510,67.22,73.94183613741814
1511,45.57,44.019110493512976
1512,26.99,30.70543231236826
1513,14.94,17.51080684239514
1514,64.0,60.450808142970274
1515,21.37,20.377186258059048
1516,38.47,35.6293601552726
1517,18.73,18.550512187803843
1518,21.48,20.587881151795017
1519,23.63,22.63992266357321
1520,17.76,17.247942541750874
1521,16.55,16.556005676018774
1522,72.91,57.59957026102474
1523,16.19,15.824871877164263
1524,36.35,32.27158701163594
1525,36.66,24.784392535948793
1526,30.59,25.51605394397608
1527,34.14,32.101175147483644
1528,29.15,29.44316296957239
1529,17.1,19.53689293514931
1530,60.43,49.5879128194657
1531,70.68,65.36195665548641
1532,28.04,16.783942068711923
1533,25.12,13.668039839311563
1534,22.3,23.74231138276761
1535,19.5,18.87440113780066
1536,16.91,17.19872837280809
1537,58.12,62.62531978759577
1538,24.42,23.54429584661042
1539,40.01,39.99605571283415
1540,53.7,36.54225411497898
1541,85.18,71.89901888120616
1542,83.68,67.42808448263744
1543,26.57,25.4097978368661
1544,38.87,41.424878257300946
1545,26.51,25.168385437108885
1546,29.24,28.051237447370365
1547,61.75,50.887034165727236
1548,79.82,73.45472190606895
1549,25.88,29.29098239726023
1550,27.76,31.426655650432977
1551,28.52,31.03226602887832
1552,33.9,28.96640724203981
1553,72.98,77.52796650789017
1554,13.62,15.967000666309211
1555,20.24,19.55266205084986
1556,24.66,23.04466398672333
1557,30.84,22.65545728630809
1558,37.48,34.6162791604381
1559,47.21,40.805766049878905
1560,51.24,45.83463621268743
1561,13.69,16.34444870733494
1562,33.96,32.047398837162476
1563,31.54,32.383474082912144
1564,22.48,26.081396643298103
1565,19.98,19.105216871544478
1566,18.18,17.588797148171192
1567,20.87,20.03466612498443
1568,64.86,54.12315790189647
1569,13.12,12.786859980730537
1570,16.3,16.900736218593877
1571,89.1,85.63532474011376
1572,68.52,56.80472561516468
1573,17.82,17.29470500600634
1574,18.3,17.690432490661358
1575,15.41,15.435941019282694
